Incident_No,Force_Type,Incident_Date,Precinct,Race,Gender
34841,Level 1 - Use of Force,2018-09-29 19:47:00,0.0,2,0
34842,Level 1 - Use of Force,2018-09-29 20:00:00,0.0,2,0
34843,Level 2 - Use of Force,2018-09-29 22:43:00,3.0,2,1
34860,Level 1 - Use of Force,2018-09-28 17:18:00,3.0,2,0
34862,Level 1 - Use of Force,2018-09-28 17:18:00,3.0,2,0
34867,Level 1 - Use of Force,2018-09-30 13:45:00,3.0,5,0
34874,Level 1 - Use of Force,2018-09-30 13:20:00,3.0,1,1
34877,Level 1 - Use of Force,2018-09-30 22:00:00,3.0,1,1
34887,Level 1 - Use of Force,2018-10-01 05:08:00,2.0,2,0
34957,Level 1 - Use of Force,2018-10-01 15:48:00,5.0,2,0
34958,Level 1 - Use of Force,2018-10-01 15:48:00,5.0,2,0
34959,Level 1 - Use of Force,2018-10-01 14:20:00,3.0,8,1
34961,Level 1 - Use of Force,2018-09-28 22:30:00,0.0,2,1
34963,Level 1 - Use of Force,2018-10-01 21:57:00,3.0,1,1
34964,Level 1 - Use of Force,2018-10-01 18:51:00,3.0,1,1
34965,Level 1 - Use of Force,2018-10-01 13:15:00,3.0,1,1
34966,Level 1 - Use of Force,2018-10-01 18:51:00,3.0,1,1
34967,Level 1 - Use of Force,2018-10-01 21:13:00,3.0,1,1
35006,Level 1 - Use of Force,2018-10-02 12:05:00,3.0,2,1
35014,Level 1 - Use of Force,2018-10-02 16:25:00,2.0,5,1
35017,Level 1 - Use of Force,2018-10-02 17:03:00,3.0,2,1
35027,Level 1 - Use of Force,2018-10-03 03:55:00,1.0,0,1
35033,Level 1 - Use of Force,2018-10-03 03:55:00,1.0,0,1
35059,Level 1 - Use of Force,2018-09-24 14:30:00,3.0,2,0
35064,Level 1 - Use of Force,2018-10-03 13:30:00,0.0,8,0
35073,Level 1 - Use of Force,2018-10-02 14:04:00,3.0,2,1
35073,Level 1 - Use of Force,2018-10-02 14:04:00,3.0,2,0
35074,Level 1 - Use of Force,2018-10-03 16:23:00,3.0,2,0
35078,Level 1 - Use of Force,2018-10-03 20:02:00,2.0,1,1
35079,Level 1 - Use of Force,2018-10-03 20:02:00,2.0,1,1
35117,Level 1 - Use of Force,2018-10-04 12:22:00,3.0,1,1
35121,Level 1 - Use of Force,2018-10-04 13:15:00,3.0,8,1
35201,Level 1 - Use of Force,2018-10-05 22:28:00,0.0,1,1
35202,Level 1 - Use of Force,2018-10-06 00:52:00,0.0,1,1
35241,Level 1 - Use of Force,2018-10-07 13:11:00,0.0,2,1
35248,Level 1 - Use of Force,2018-10-07 15:30:00,2.0,0,1
35250,Level 1 - Use of Force,2018-10-07 19:45:00,3.0,1,1
35309,Level 1 - Use of Force,2018-10-08 16:00:00,2.0,2,1
35327,Level 1 - Use of Force,2018-10-09 04:00:00,1.0,2,0
35328,Level 1 - Use of Force,2018-10-09 04:00:00,1.0,2,0
35375,Level 1 - Use of Force,2018-10-09 17:05:00,0.0,2,1
35383,Level 2 - Use of Force,2018-10-09 17:03:00,0.0,2,1
35384,Level 2 - Use of Force,2018-10-09 17:07:00,0.0,2,1
35388,Level 1 - Use of Force,2018-10-09 22:12:00,0.0,0,0
35389,Level 1 - Use of Force,2018-10-10 22:12:00,0.0,0,0
35389,Level 1 - Use of Force,2018-10-10 22:12:00,0.0,0,0
35433,Level 1 - Use of Force,2018-10-10 10:30:00,6.0,2,0
35436,Level 2 - Use of Force,2018-10-10 10:16:00,2.0,2,1
35448,Level 2 - Use of Force,2018-10-10 16:07:00,3.0,2,0
35449,Level 1 - Use of Force,2018-10-10 16:25:00,1.0,8,1
35450,Level 1 - Use of Force,2018-10-10 16:25:00,1.0,8,1
35452,Level 2 - Use of Force,2018-10-10 16:45:00,3.0,2,0
35453,Level 1 - Use of Force,2018-10-10 16:50:00,3.0,2,1
35454,Level 2 - Use of Force,2018-10-10 16:48:00,3.0,2,0
35495,Level 1 - Use of Force,2018-10-11 07:00:00,2.0,0,1
35496,Level 1 - Use of Force,2018-10-09 14:24:00,5.0,2,0
35509,Level 2 - Use of Force,2018-10-11 13:53:00,3.0,1,0
35511,Level 2 - Use of Force,2018-10-11 14:45:00,3.0,1,0
35513,Level 2 - Use of Force,2018-10-11 14:52:00,3.0,1,0
35515,Level 1 - Use of Force,2018-10-11 15:11:00,0.0,0,1
35516,Level 2 - Use of Force,2018-10-11 15:11:00,0.0,0,1
35519,Level 1 - Use of Force,2018-10-11 20:20:00,0.0,8,1
35520,Level 2 - Use of Force,2018-10-11 14:58:00,3.0,1,0
35525,Level 1 - Use of Force,2018-10-11 19:40:00,0.0,8,1
35553,Level 1 - Use of Force,2018-10-09 14:41:00,5.0,2,0
35581,Level 1 - Use of Force,2018-10-13 00:00:00,0.0,2,0
35582,Level 1 - Use of Force,2018-10-12 00:00:00,0.0,2,0
35583,Level 1 - Use of Force,2018-10-13 02:06:00,0.0,2,0
35584,Level 1 - Use of Force,2018-10-13 02:06:00,0.0,2,0
35594,Level 1 - Use of Force,2018-10-13 13:34:00,3.0,2,1
35597,Level 1 - Use of Force,2018-10-13 21:30:00,0.0,1,1
35598,Level 1 - Use of Force,2018-10-13 21:05:00,0.0,1,1
35601,Level 2 - Use of Force,2018-10-14 02:36:00,3.0,2,1
35602,Level 2 - Use of Force,2018-10-14 02:16:00,3.0,2,1
35607,Level 1 - Use of Force,2018-10-14 15:00:00,2.0,2,0
35618,Level 1 - Use of Force,2018-10-14 20:28:00,0.0,1,0
35623,Level 1 - Use of Force,2018-10-14 23:25:00,1.0,1,0
35670,Level 2 - Use of Force,2018-10-14 17:36:00,1.0,1,1
